Station_Name,Lat,Lon,Elev,Year,Month,Day,PRECIP(mm)
GITEGA,-1.96,30.06,1522,2021,5,8,6.25
GITEGA,-1.96,30.06,1522,2021,5,9,29.65
GITEGA,-1.96,30.06,1522,2021,5,10,38.35
GITEGA,-1.96,30.06,1522,2021,5,11,10.15
GITEGA,-1.96,30.06,1522,2021,5,12,12.6
GITEGA,-1.96,30.06,1522,2021,5,13,12.05
GITEGA,-1.96,30.06,1522,2021,5,14,5.4
GITEGA,-1.96,30.06,1522,2021,5,15,5.1
GITEGA,-1.96,30.06,1522,2021,5,16,0.2
GITEGA,-1.96,30.06,1522,2021,5,17,1.75
GITEGA,-1.96,30.06,1522,2021,5,18,1.75
GITEGA,-1.96,30.06,1522,2021,5,19,0
GITEGA,-1.96,30.06,1522,2021,5,20,0
GITEGA,-1.96,30.06,1522,2021,5,21,0
GITEGA,-1.96,30.06,1522,2021,5,22,0
GITEGA,-1.96,30.06,1522,2021,5,23,0
GITEGA,-1.96,30.06,1522,2021,5,24,0
GITEGA,-1.96,30.06,1522,2021,5,25,0
GITEGA,-1.96,30.06,1522,2021,5,26,0
GITEGA,-1.96,30.06,1522,2021,5,27,0
GITEGA,-1.96,30.06,1522,2021,5,28,0
GITEGA,-1.96,30.06,1522,2021,5,29,0
GITEGA,-1.96,30.06,1522,2021,5,30,0
GITEGA,-1.96,30.06,1522,2021,5,31,0
GITEGA,-1.96,30.06,1522,2021,6,1,0
GITEGA,-1.96,30.06,1522,2021,6,2,0
GITEGA,-1.96,30.06,1522,2021,6,3,0
GITEGA,-1.96,30.06,1522,2021,6,4,0
GITEGA,-1.96,30.06,1522,2021,6,5,0
GITEGA,-1.96,30.06,1522,2021,6,6,0
GITEGA,-1.96,30.06,1522,2021,6,7,0
GITEGA,-1.96,30.06,1522,2021,6,8,0
GITEGA,-1.96,30.06,1522,2021,6,9,0
GITEGA,-1.96,30.06,1522,2021,6,10,0
GITEGA,-1.96,30.06,1522,2021,6,11,0
GITEGA,-1.96,30.06,1522,2021,6,12,0
GITEGA,-1.96,30.06,1522,2021,6,13,0
GITEGA,-1.96,30.06,1522,2021,6,14,0
GITEGA,-1.96,30.06,1522,2021,6,15,0
GITEGA,-1.96,30.06,1522,2021,6,16,0
GITEGA,-1.96,30.06,1522,2021,6,17,0.15
GITEGA,-1.96,30.06,1522,2021,6,18,0.75
GITEGA,-1.96,30.06,1522,2021,6,19,0.6
GITEGA,-1.96,30.06,1522,2021,6,20,0
GITEGA,-1.96,30.06,1522,2021,6,21,0
GITEGA,-1.96,30.06,1522,2021,6,22,0
GITEGA,-1.96,30.06,1522,2021,6,23,0
GITEGA,-1.96,30.06,1522,2021,6,24,0
GITEGA,-1.96,30.06,1522,2021,6,25,0
GITEGA,-1.96,30.06,1522,2021,6,26,0
GITEGA,-1.96,30.06,1522,2021,6,27,0
GITEGA,-1.96,30.06,1522,2021,6,28,0
GITEGA,-1.96,30.06,1522,2021,6,29,0
GITEGA,-1.96,30.06,1522,2021,6,30,0
GITEGA,-1.96,30.06,1522,2021,7,1,0
GITEGA,-1.96,30.06,1522,2021,7,2,0
GITEGA,-1.96,30.06,1522,2021,7,3,0
GITEGA,-1.96,30.06,1522,2021,7,4,0
GITEGA,-1.96,30.06,1522,2021,7,5,0
GITEGA,-1.96,30.06,1522,2021,7,6,0
GITEGA,-1.96,30.06,1522,2021,7,7,0
GITEGA,-1.96,30.06,1522,2021,7,8,0.5
GITEGA,-1.96,30.06,1522,2021,7,9,0
GITEGA,-1.96,30.06,1522,2021,7,10,0
GITEGA,-1.96,30.06,1522,2021,7,11,0
GITEGA,-1.96,30.06,1522,2021,7,12,0
GITEGA,-1.96,30.06,1522,2021,7,13,0
GITEGA,-1.96,30.06,1522,2021,7,14,9.8
GITEGA,-1.96,30.06,1522,2021,7,15,0.3
GITEGA,-1.96,30.06,1522,2021,7,16,0
GITEGA,-1.96,30.06,1522,2021,7,17,0
GITEGA,-1.96,30.06,1522,2021,7,18,0
GITEGA,-1.96,30.06,1522,2021,7,19,0
GITEGA,-1.96,30.06,1522,2021,7,20,0
GITEGA,-1.96,30.06,1522,2021,7,21,0
GITEGA,-1.96,30.06,1522,2021,7,22,0
GITEGA,-1.96,30.06,1522,2021,7,23,0
GITEGA,-1.96,30.06,1522,2021,7,24,0
GITEGA,-1.96,30.06,1522,2021,7,25,0
GITEGA,-1.96,30.06,1522,2021,7,26,0
GITEGA,-1.96,30.06,1522,2021,7,27,0
GITEGA,-1.96,30.06,1522,2021,7,28,0
GITEGA,-1.96,30.06,1522,2021,7,29,0
GITEGA,-1.96,30.06,1522,2021,7,30,0
GITEGA,-1.96,30.06,1522,2021,7,31,0
GITEGA,-1.96,30.06,1522,2021,8,1,0
GITEGA,-1.96,30.06,1522,2021,8,2,0
GITEGA,-1.96,30.06,1522,2021,8,3,0
GITEGA,-1.96,30.06,1522,2021,8,4,0
GITEGA,-1.96,30.06,1522,2021,8,5,0
GITEGA,-1.96,30.06,1522,2021,8,6,0
GITEGA,-1.96,30.06,1522,2021,8,7,0
GITEGA,-1.96,30.06,1522,2021,8,8,0
GITEGA,-1.96,30.06,1522,2021,8,9,0.7
GITEGA,-1.96,30.06,1522,2021,8,10,4.4
GITEGA,-1.96,30.06,1522,2021,8,11,0
GITEGA,-1.96,30.06,1522,2021,8,12,16.5
GITEGA,-1.96,30.06,1522,2021,8,13,1.1
GITEGA,-1.96,30.06,1522,2021,8,14,12.6
GITEGA,-1.96,30.06,1522,2021,8,15,0
GITEGA,-1.96,30.06,1522,2021,8,16,0
GITEGA,-1.96,30.06,1522,2021,8,17,0
GITEGA,-1.96,30.06,1522,2021,8,18,0
GITEGA,-1.96,30.06,1522,2021,8,19,0
GITEGA,-1.96,30.06,1522,2021,8,20,0.4
GITEGA,-1.96,30.06,1522,2021,8,21,0.3
GITEGA,-1.96,30.06,1522,2021,8,22,0
GITEGA,-1.96,30.06,1522,2021,8,23,0
GITEGA,-1.96,30.06,1522,2021,8,24,0
GITEGA,-1.96,30.06,1522,2021,8,25,0
GITEGA,-1.96,30.06,1522,2021,8,26,0
GITEGA,-1.96,30.06,1522,2021,8,27,0
GITEGA,-1.96,30.06,1522,2021,8,28,0
GITEGA,-1.96,30.06,1522,2021,8,29,2.4
GITEGA,-1.96,30.06,1522,2021,8,30,25.1
GITEGA,-1.96,30.06,1522,2021,8,31,0.1
GITEGA,-1.96,30.06,1522,2021,9,1,0.1
GITEGA,-1.96,30.06,1522,2021,9,2,6.2
GITEGA,-1.96,30.06,1522,2021,9,3,0.8
GITEGA,-1.96,30.06,1522,2021,9,4,0
GITEGA,-1.96,30.06,1522,2021,9,5,0
GITEGA,-1.96,30.06,1522,2021,9,6,0
GITEGA,-1.96,30.06,1522,2021,9,7,0
GITEGA,-1.96,30.06,1522,2021,9,8,0.2
GITEGA,-1.96,30.06,1522,2021,9,9,0
GITEGA,-1.96,30.06,1522,2021,9,10,0
GITEGA,-1.96,30.06,1522,2021,9,11,0.2
GITEGA,-1.96,30.06,1522,2021,9,12,0
GITEGA,-1.96,30.06,1522,2021,9,13,0
GITEGA,-1.96,30.06,1522,2021,9,14,0
GITEGA,-1.96,30.06,1522,2021,9,15,1.6
GITEGA,-1.96,30.06,1522,2021,9,16,2.5
GITEGA,-1.96,30.06,1522,2021,9,17,0
GITEGA,-1.96,30.06,1522,2021,9,18,14.3
GITEGA,-1.96,30.06,1522,2021,9,19,2.6
GITEGA,-1.96,30.06,1522,2021,9,20,0
GITEGA,-1.96,30.06,1522,2021,9,21,0
GITEGA,-1.96,30.06,1522,2021,9,22,2.4
GITEGA,-1.96,30.06,1522,2021,9,23,0.2
GITEGA,-1.96,30.06,1522,2021,9,24,4.5
GITEGA,-1.96,30.06,1522,2021,9,25,0
GITEGA,-1.96,30.06,1522,2021,9,26,3.4
GITEGA,-1.96,30.06,1522,2021,9,27,18.7
GITEGA,-1.96,30.06,1522,2021,9,28,33.1
GITEGA,-1.96,30.06,1522,2021,9,29,0
GITEGA,-1.96,30.06,1522,2021,9,30,0.3
GITEGA,-1.96,30.06,1522,2021,10,1,6.3
GITEGA,-1.96,30.06,1522,2021,10,2,0.2
GITEGA,-1.96,30.06,1522,2021,10,3,2
GITEGA,-1.96,30.06,1522,2021,10,4,0
GITEGA,-1.96,30.06,1522,2021,10,5,1.8
GITEGA,-1.96,30.06,1522,2021,10,6,0
GITEGA,-1.96,30.06,1522,2021,10,7,0
GITEGA,-1.96,30.06,1522,2021,10,8,0
GITEGA,-1.96,30.06,1522,2021,10,9,0
GITEGA,-1.96,30.06,1522,2021,10,10,0.2
GITEGA,-1.96,30.06,1522,2021,10,11,0.8
GITEGA,-1.96,30.06,1522,2021,10,12,0
GITEGA,-1.96,30.06,1522,2021,10,13,0
GITEGA,-1.96,30.06,1522,2021,10,14,0
GITEGA,-1.96,30.06,1522,2021,10,15,0.2
GITEGA,-1.96,30.06,1522,2021,10,16,0
GITEGA,-1.96,30.06,1522,2021,10,17,0
GITEGA,-1.96,30.06,1522,2021,10,18,4.5
GITEGA,-1.96,30.06,1522,2021,10,19,0.2
GITEGA,-1.96,30.06,1522,2021,10,20,15.5
GITEGA,-1.96,30.06,1522,2021,10,21,0.2
GITEGA,-1.96,30.06,1522,2021,10,22,0
GITEGA,-1.96,30.06,1522,2021,10,23,5.6
GITEGA,-1.96,30.06,1522,2021,10,24,0.6
GITEGA,-1.96,30.06,1522,2021,10,25,2.5
GITEGA,-1.96,30.06,1522,2021,10,26,15.5
GITEGA,-1.96,30.06,1522,2021,10,27,0.3
GITEGA,-1.96,30.06,1522,2021,10,28,0
GITEGA,-1.96,30.06,1522,2021,10,29,0
GITEGA,-1.96,30.06,1522,2021,10,30,0
GITEGA,-1.96,30.06,1522,2021,10,31,0
GITEGA,-1.96,30.06,1522,2021,11,1,17.9
GITEGA,-1.96,30.06,1522,2021,11,2,0
GITEGA,-1.96,30.06,1522,2021,11,3,0
GITEGA,-1.96,30.06,1522,2021,11,4,16.4
GITEGA,-1.96,30.06,1522,2021,11,5,0.6
GITEGA,-1.96,30.06,1522,2021,11,6,9.1
GITEGA,-1.96,30.06,1522,2021,11,7,0
GITEGA,-1.96,30.06,1522,2021,11,8,0
GITEGA,-1.96,30.06,1522,2021,11,9,0
GITEGA,-1.96,30.06,1522,2021,11,10,0
GITEGA,-1.96,30.06,1522,2021,11,11,0
GITEGA,-1.96,30.06,1522,2021,11,12,36.2
GITEGA,-1.96,30.06,1522,2021,11,13,0.2
GITEGA,-1.96,30.06,1522,2021,11,14,0.3
GITEGA,-1.96,30.06,1522,2021,11,15,0.1
GITEGA,-1.96,30.06,1522,2021,11,16,0.3
GITEGA,-1.96,30.06,1522,2021,11,17,3.1
GITEGA,-1.96,30.06,1522,2021,11,18,0.2
GITEGA,-1.96,30.06,1522,2021,11,19,0.3
GITEGA,-1.96,30.06,1522,2021,11,20,0.4
GITEGA,-1.96,30.06,1522,2021,11,21,0.1
GITEGA,-1.96,30.06,1522,2021,11,22,0
GITEGA,-1.96,30.06,1522,2021,11,23,0
GITEGA,-1.96,30.06,1522,2021,11,24,0
GITEGA,-1.96,30.06,1522,2021,11,25,9.8
GITEGA,-1.96,30.06,1522,2021,11,26,0.1
GITEGA,-1.96,30.06,1522,2021,11,27,1.5
GITEGA,-1.96,30.06,1522,2021,11,28,0.2
GITEGA,-1.96,30.06,1522,2021,11,29,6.8
GITEGA,-1.96,30.06,1522,2021,11,30,0.7
GITEGA,-1.96,30.06,1522,2021,12,1,0.7
GITEGA,-1.96,30.06,1522,2021,12,2,1.6
GITEGA,-1.96,30.06,1522,2021,12,3,2.7
GITEGA,-1.96,30.06,1522,2021,12,4,0.4
GITEGA,-1.96,30.06,1522,2021,12,5,2
GITEGA,-1.96,30.06,1522,2021,12,6,5.7
GITEGA,-1.96,30.06,1522,2021,12,7,0
GITEGA,-1.96,30.06,1522,2021,12,8,0.9
GITEGA,-1.96,30.06,1522,2021,12,9,0.2
GITEGA,-1.96,30.06,1522,2021,12,10,0
GITEGA,-1.96,30.06,1522,2021,12,11,1.7
GITEGA,-1.96,30.06,1522,2021,12,12,6.3
GITEGA,-1.96,30.06,1522,2021,12,13,6
GITEGA,-1.96,30.06,1522,2021,12,14,13.4
GITEGA,-1.96,30.06,1522,2021,12,15,0
GITEGA,-1.96,30.06,1522,2021,12,16,0
GITEGA,-1.96,30.06,1522,2021,12,17,0
GITEGA,-1.96,30.06,1522,2021,12,18,17.8
GITEGA,-1.96,30.06,1522,2021,12,19,0.8
GITEGA,-1.96,30.06,1522,2021,12,20,0
GITEGA,-1.96,30.06,1522,2021,12,21,0.6
GITEGA,-1.96,30.06,1522,2021,12,22,0.8
GITEGA,-1.96,30.06,1522,2021,12,23,4.1
GITEGA,-1.96,30.06,1522,2021,12,24,4.9
GITEGA,-1.96,30.06,1522,2021,12,25,0
GITEGA,-1.96,30.06,1522,2021,12,26,4.6
GITEGA,-1.96,30.06,1522,2021,12,27,0.3
GITEGA,-1.96,30.06,1522,2021,12,28,1.1
GITEGA,-1.96,30.06,1522,2021,12,29,0
GITEGA,-1.96,30.06,1522,2021,12,30,16.8
GITEGA,-1.96,30.06,1522,2021,12,31,0.2
GITEGA,-1.96,30.06,1522,2022,1,1,0.2
GITEGA,-1.96,30.06,1522,2022,1,2,1.9
GITEGA,-1.96,30.06,1522,2022,1,3,2.4
GITEGA,-1.96,30.06,1522,2022,1,4,0
GITEGA,-1.96,30.06,1522,2022,1,5,0
GITEGA,-1.96,30.06,1522,2022,1,6,0
GITEGA,-1.96,30.06,1522,2022,1,7,0
GITEGA,-1.96,30.06,1522,2022,1,8,0
GITEGA,-1.96,30.06,1522,2022,1,9,0
GITEGA,-1.96,30.06,1522,2022,1,10,0
GITEGA,-1.96,30.06,1522,2022,1,11,0
GITEGA,-1.96,30.06,1522,2022,1,12,0
GITEGA,-1.96,30.06,1522,2022,1,13,10.6
GITEGA,-1.96,30.06,1522,2022,1,14,1.2
GITEGA,-1.96,30.06,1522,2022,1,15,0
GITEGA,-1.96,30.06,1522,2022,1,16,0
GITEGA,-1.96,30.06,1522,2022,1,17,0
GITEGA,-1.96,30.06,1522,2022,1,18,7.1
GITEGA,-1.96,30.06,1522,2022,1,19,5.6
GITEGA,-1.96,30.06,1522,2022,1,20,0.2
GITEGA,-1.96,30.06,1522,2022,1,21,3
GITEGA,-1.96,30.06,1522,2022,1,22,5.8
GITEGA,-1.96,30.06,1522,2022,1,23,0.7
GITEGA,-1.96,30.06,1522,2022,1,24,9.3
GITEGA,-1.96,30.06,1522,2022,1,25,0.3
GITEGA,-1.96,30.06,1522,2022,1,26,0
GITEGA,-1.96,30.06,1522,2022,1,27,0
GITEGA,-1.96,30.06,1522,2022,1,28,0
GITEGA,-1.96,30.06,1522,2022,1,29,0
GITEGA,-1.96,30.06,1522,2022,1,30,5.3
GITEGA,-1.96,30.06,1522,2022,1,31,25.4
GITEGA,-1.96,30.06,1522,2022,2,1,2.5
GITEGA,-1.96,30.06,1522,2022,2,2,11.2
GITEGA,-1.96,30.06,1522,2022,2,3,2.3
GITEGA,-1.96,30.06,1522,2022,2,4,3.5
GITEGA,-1.96,30.06,1522,2022,2,5,5.8
GITEGA,-1.96,30.06,1522,2022,2,6,35.6
GITEGA,-1.96,30.06,1522,2022,2,7,0
GITEGA,-1.96,30.06,1522,2022,2,8,0
GITEGA,-1.96,30.06,1522,2022,2,9,0
GITEGA,-1.96,30.06,1522,2022,2,10,0
GITEGA,-1.96,30.06,1522,2022,2,11,0
GITEGA,-1.96,30.06,1522,2022,2,12,0
GITEGA,-1.96,30.06,1522,2022,2,13,24.5
GITEGA,-1.96,30.06,1522,2022,2,14,0
GITEGA,-1.96,30.06,1522,2022,2,15,8.2
GITEGA,-1.96,30.06,1522,2022,2,16,5
GITEGA,-1.96,30.06,1522,2022,2,17,29.1
GITEGA,-1.96,30.06,1522,2022,2,18,0.1
GITEGA,-1.96,30.06,1522,2022,2,19,0.5
GITEGA,-1.96,30.06,1522,2022,2,20,37.7
GITEGA,-1.96,30.06,1522,2022,2,21,0
GITEGA,-1.96,30.06,1522,2022,2,22,0.3
GITEGA,-1.96,30.06,1522,2022,2,23,0.5
GITEGA,-1.96,30.06,1522,2022,2,24,30.2
GITEGA,-1.96,30.06,1522,2022,2,25,8.9
GITEGA,-1.96,30.06,1522,2022,2,26,0
GITEGA,-1.96,30.06,1522,2022,2,27,0
GITEGA,-1.96,30.06,1522,2022,2,28,0.1
GITEGA,-1.96,30.06,1522,2022,3,1,0.1
GITEGA,-1.96,30.06,1522,2022,3,2,0
GITEGA,-1.96,30.06,1522,2022,3,3,23.9
GITEGA,-1.96,30.06,1522,2022,3,4,0
GITEGA,-1.96,30.06,1522,2022,3,5,0
GITEGA,-1.96,30.06,1522,2022,3,6,0
GITEGA,-1.96,30.06,1522,2022,3,7,0
GITEGA,-1.96,30.06,1522,2022,3,8,0
GITEGA,-1.96,30.06,1522,2022,3,9,0
GITEGA,-1.96,30.06,1522,2022,3,10,7.3
GITEGA,-1.96,30.06,1522,2022,3,11,0
GITEGA,-1.96,30.06,1522,2022,3,12,1.2
GITEGA,-1.96,30.06,1522,2022,3,13,1
GITEGA,-1.96,30.06,1522,2022,3,14,4.6
GITEGA,-1.96,30.06,1522,2022,3,15,4.3
GITEGA,-1.96,30.06,1522,2022,3,16,0
GITEGA,-1.96,30.06,1522,2022,3,17,15.5
GITEGA,-1.96,30.06,1522,2022,3,18,15.9
GITEGA,-1.96,30.06,1522,2022,3,19,0
GITEGA,-1.96,30.06,1522,2022,3,20,0
GITEGA,-1.96,30.06,1522,2022,3,21,12.2
GITEGA,-1.96,30.06,1522,2022,3,22,5.4
GITEGA,-1.96,30.06,1522,2022,3,23,10.2
GITEGA,-1.96,30.06,1522,2022,3,24,0.4
GITEGA,-1.96,30.06,1522,2022,3,25,0
GITEGA,-1.96,30.06,1522,2022,3,26,0
GITEGA,-1.96,30.06,1522,2022,3,27,0
GITEGA,-1.96,30.06,1522,2022,3,28,5.1
GITEGA,-1.96,30.06,1522,2022,3,29,0
GITEGA,-1.96,30.06,1522,2022,3,30,7.9
GITEGA,-1.96,30.06,1522,2022,3,31,22
GITEGA,-1.96,30.06,1522,2022,4,1,2
GITEGA,-1.96,30.06,1522,2022,4,2,2.8
GITEGA,-1.96,30.06,1522,2022,4,3,0
GITEGA,-1.96,30.06,1522,2022,4,4,1.4
GITEGA,-1.96,30.06,1522,2022,4,5,0.2
GITEGA,-1.96,30.06,1522,2022,4,6,0.2
GITEGA,-1.96,30.06,1522,2022,4,7,6.8
GITEGA,-1.96,30.06,1522,2022,4,8,2.1
GITEGA,-1.96,30.06,1522,2022,4,9,0
GITEGA,-1.96,30.06,1522,2022,4,10,0
GITEGA,-1.96,30.06,1522,2022,4,11,0.2
GITEGA,-1.96,30.06,1522,2022,4,12,0
GITEGA,-1.96,30.06,1522,2022,4,13,4.4
GITEGA,-1.96,30.06,1522,2022,4,14,2.1
GITEGA,-1.96,30.06,1522,2022,4,15,1.4
GITEGA,-1.96,30.06,1522,2022,4,16,0
GITEGA,-1.96,30.06,1522,2022,4,17,0.1
GITEGA,-1.96,30.06,1522,2022,4,18,0.9
GITEGA,-1.96,30.06,1522,2022,4,19,1.5
GITEGA,-1.96,30.06,1522,2022,4,20,6.6
GITEGA,-1.96,30.06,1522,2022,4,21,0
GITEGA,-1.96,30.06,1522,2022,4,22,0
GITEGA,-1.96,30.06,1522,2022,4,23,60.7
GITEGA,-1.96,30.06,1522,2022,4,24,0.6
GITEGA,-1.96,30.06,1522,2022,4,25,1.5
GITEGA,-1.96,30.06,1522,2022,4,26,9
GITEGA,-1.96,30.06,1522,2022,4,27,0
GITEGA,-1.96,30.06,1522,2022,4,28,2.5
GITEGA,-1.96,30.06,1522,2022,4,29,14.7
GITEGA,-1.96,30.06,1522,2022,4,30,0
GITEGA,-1.96,30.06,1522,2022,5,1,5.4
GITEGA,-1.96,30.06,1522,2022,5,2,0
GITEGA,-1.96,30.06,1522,2022,5,3,0
GITEGA,-1.96,30.06,1522,2022,5,4,0.1
GITEGA,-1.96,30.06,1522,2022,5,5,8.1
GITEGA,-1.96,30.06,1522,2022,5,6,2.9
GITEGA,-1.96,30.06,1522,2022,5,7,0
GITEGA,-1.96,30.06,1522,2022,5,8,2.6
GITEGA,-1.96,30.06,1522,2022,5,9,0
GITEGA,-1.96,30.06,1522,2022,5,10,0
GITEGA,-1.96,30.06,1522,2022,5,11,0
GITEGA,-1.96,30.06,1522,2022,5,12,0
GITEGA,-1.96,30.06,1522,2022,5,13,0
GITEGA,-1.96,30.06,1522,2022,5,14,0.7
GITEGA,-1.96,30.06,1522,2022,5,15,0
GITEGA,-1.96,30.06,1522,2022,5,16,0.7
GITEGA,-1.96,30.06,1522,2022,5,17,1.3
GITEGA,-1.96,30.06,1522,2022,5,18,0
GITEGA,-1.96,30.06,1522,2022,5,19,0
GITEGA,-1.96,30.06,1522,2022,5,20,0
GITEGA,-1.96,30.06,1522,2022,5,21,0
GITEGA,-1.96,30.06,1522,2022,5,22,0
GITEGA,-1.96,30.06,1522,2022,5,23,0.1
GITEGA,-1.96,30.06,1522,2022,5,24,0
GITEGA,-1.96,30.06,1522,2022,5,25,0
GITEGA,-1.96,30.06,1522,2022,5,26,4.8
GITEGA,-1.96,30.06,1522,2022,5,27,0
GITEGA,-1.96,30.06,1522,2022,5,28,0
GITEGA,-1.96,30.06,1522,2022,5,29,0
GITEGA,-1.96,30.06,1522,2022,5,30,11.2
GITEGA,-1.96,30.06,1522,2022,5,31,0
GITEGA,-1.96,30.06,1522,2022,6,1,0
GITEGA,-1.96,30.06,1522,2022,6,2,0
GITEGA,-1.96,30.06,1522,2022,6,3,0.48
GITEGA,-1.96,30.06,1522,2022,6,4,0
GITEGA,-1.96,30.06,1522,2022,6,5,0
GITEGA,-1.96,30.06,1522,2022,6,6,0
GITEGA,-1.96,30.06,1522,2022,6,7,0
GITEGA,-1.96,30.06,1522,2022,6,8,0
GITEGA,-1.96,30.06,1522,2022,6,9,0
GITEGA,-1.96,30.06,1522,2022,6,10,0
GITEGA,-1.96,30.06,1522,2022,6,11,0
GITEGA,-1.96,30.06,1522,2022,6,12,0
GITEGA,-1.96,30.06,1522,2022,6,13,0
GITEGA,-1.96,30.06,1522,2022,6,14,0
GITEGA,-1.96,30.06,1522,2022,6,15,0
GITEGA,-1.96,30.06,1522,2022,6,16,0
GITEGA,-1.96,30.06,1522,2022,6,17,0
GITEGA,-1.96,30.06,1522,2022,6,18,0
GITEGA,-1.96,30.06,1522,2022,6,19,0
GITEGA,-1.96,30.06,1522,2022,6,20,0
GITEGA,-1.96,30.06,1522,2022,6,21,0
GITEGA,-1.96,30.06,1522,2022,6,22,0
GITEGA,-1.96,30.06,1522,2022,6,23,0
GITEGA,-1.96,30.06,1522,2022,6,24,0
GITEGA,-1.96,30.06,1522,2022,6,25,0
GITEGA,-1.96,30.06,1522,2022,6,26,0
GITEGA,-1.96,30.06,1522,2022,6,27,0
GITEGA,-1.96,30.06,1522,2022,6,28,0
GITEGA,-1.96,30.06,1522,2022,6,29,0
GITEGA,-1.96,30.06,1522,2022,6,30,0
GITEGA,-1.96,30.06,1522,2022,7,1,0
GITEGA,-1.96,30.06,1522,2022,7,2,0
GITEGA,-1.96,30.06,1522,2022,7,3,0
GITEGA,-1.96,30.06,1522,2022,7,4,0
GITEGA,-1.96,30.06,1522,2022,7,5,0
GITEGA,-1.96,30.06,1522,2022,7,6,0
GITEGA,-1.96,30.06,1522,2022,7,7,0
GITEGA,-1.96,30.06,1522,2022,7,8,0
GITEGA,-1.96,30.06,1522,2022,7,9,0
GITEGA,-1.96,30.06,1522,2022,7,10,0
GITEGA,-1.96,30.06,1522,2022,7,11,0
GITEGA,-1.96,30.06,1522,2022,7,12,0
GITEGA,-1.96,30.06,1522,2022,7,13,0
GITEGA,-1.96,30.06,1522,2022,7,14,0
GITEGA,-1.96,30.06,1522,2022,7,15,0
GITEGA,-1.96,30.06,1522,2022,7,16,0
GITEGA,-1.96,30.06,1522,2022,7,17,0
GITEGA,-1.96,30.06,1522,2022,7,18,0
GITEGA,-1.96,30.06,1522,2022,7,19,0
GITEGA,-1.96,30.06,1522,2022,7,20,0
GITEGA,-1.96,30.06,1522,2022,7,21,0
GITEGA,-1.96,30.06,1522,2022,7,22,0
GITEGA,-1.96,30.06,1522,2022,7,23,0
GITEGA,-1.96,30.06,1522,2022,7,24,0
GITEGA,-1.96,30.06,1522,2022,7,25,0
GITEGA,-1.96,30.06,1522,2022,7,26,0
GITEGA,-1.96,30.06,1522,2022,7,27,0
GITEGA,-1.96,30.06,1522,2022,7,28,0
GITEGA,-1.96,30.06,1522,2022,7,29,1.1
GITEGA,-1.96,30.06,1522,2022,7,30,0
GITEGA,-1.96,30.06,1522,2022,7,31,3.1
GITEGA,-1.96,30.06,1522,2022,8,1,33.3
GITEGA,-1.96,30.06,1522,2022,8,2,0
GITEGA,-1.96,30.06,1522,2022,8,3,0
GITEGA,-1.96,30.06,1522,2022,8,4,0
GITEGA,-1.96,30.06,1522,2022,8,5,0
GITEGA,-1.96,30.06,1522,2022,8,6,0
GITEGA,-1.96,30.06,1522,2022,8,7,0
GITEGA,-1.96,30.06,1522,2022,8,8,0
GITEGA,-1.96,30.06,1522,2022,8,9,0
GITEGA,-1.96,30.06,1522,2022,8,10,0
GITEGA,-1.96,30.06,1522,2022,8,11,0
GITEGA,-1.96,30.06,1522,2022,8,12,0
GITEGA,-1.96,30.06,1522,2022,8,13,0
GITEGA,-1.96,30.06,1522,2022,8,14,11.3
GITEGA,-1.96,30.06,1522,2022,8,15,4.1
GITEGA,-1.96,30.06,1522,2022,8,16,0
GITEGA,-1.96,30.06,1522,2022,8,17,5
GITEGA,-1.96,30.06,1522,2022,8,18,0
GITEGA,-1.96,30.06,1522,2022,8,19,0
GITEGA,-1.96,30.06,1522,2022,8,20,0
GITEGA,-1.96,30.06,1522,2022,8,21,3.9
GITEGA,-1.96,30.06,1522,2022,8,22,0
GITEGA,-1.96,30.06,1522,2022,8,23,0
GITEGA,-1.96,30.06,1522,2022,8,24,0
GITEGA,-1.96,30.06,1522,2022,8,25,0
GITEGA,-1.96,30.06,1522,2022,8,26,0
GITEGA,-1.96,30.06,1522,2022,8,27,0
GITEGA,-1.96,30.06,1522,2022,8,28,2.5
GITEGA,-1.96,30.06,1522,2022,8,29,0.1
GITEGA,-1.96,30.06,1522,2022,8,30,1.1
GITEGA,-1.96,30.06,1522,2022,8,31,0
GITEGA,-1.96,30.06,1522,2022,9,1,3.08
GITEGA,-1.96,30.06,1522,2022,9,2,0
GITEGA,-1.96,30.06,1522,2022,9,3,0
GITEGA,-1.96,30.06,1522,2022,9,4,0
GITEGA,-1.96,30.06,1522,2022,9,5,0
GITEGA,-1.96,30.06,1522,2022,9,6,0
GITEGA,-1.96,30.06,1522,2022,9,7,1.33
GITEGA,-1.96,30.06,1522,2022,9,8,0.29
GITEGA,-1.96,30.06,1522,2022,9,9,0
GITEGA,-1.96,30.06,1522,2022,9,10,0
GITEGA,-1.96,30.06,1522,2022,9,11,0
GITEGA,-1.96,30.06,1522,2022,9,12,1.18
GITEGA,-1.96,30.06,1522,2022,9,13,0.12
GITEGA,-1.96,30.06,1522,2022,9,14,0.08
GITEGA,-1.96,30.06,1522,2022,9,15,0.71
GITEGA,-1.96,30.06,1522,2022,9,16,0
GITEGA,-1.96,30.06,1522,2022,9,17,0
GITEGA,-1.96,30.06,1522,2022,9,18,0
GITEGA,-1.96,30.06,1522,2022,9,19,0.26
GITEGA,-1.96,30.06,1522,2022,9,20,0
GITEGA,-1.96,30.06,1522,2022,9,21,0.19
